frame_filename,timestamp
frame_00096.jpg,00:01:36
frame_00097.jpg,00:01:37
frame_00098.jpg,00:01:38
frame_00099.jpg,00:01:39
frame_00100.jpg,00:01:40
frame_00101.jpg,00:01:41
frame_00102.jpg,00:01:42
frame_00103.jpg,00:01:43
frame_00104.jpg,00:01:44
frame_00105.jpg,00:01:45
frame_00106.jpg,00:01:46
frame_00107.jpg,00:01:47
frame_00108.jpg,00:01:48
frame_00109.jpg,00:01:49
frame_00110.jpg,00:01:50
frame_00111.jpg,00:01:51
frame_00112.jpg,00:01:52
frame_00113.jpg,00:01:53
frame_00114.jpg,00:01:54
frame_00115.jpg,00:01:55
frame_00116.jpg,00:01:56
frame_00117.jpg,00:01:57
frame_00118.jpg,00:01:58
frame_00119.jpg,00:01:59
frame_00120.jpg,00:02:00
frame_00121.jpg,00:02:01
frame_00122.jpg,00:02:02
frame_00123.jpg,00:02:03
frame_00124.jpg,00:02:04
frame_00125.jpg,00:02:05
frame_00126.jpg,00:02:06
frame_00127.jpg,00:02:07
frame_00128.jpg,00:02:08
frame_00129.jpg,00:02:09
frame_00130.jpg,00:02:10
frame_00131.jpg,00:02:11
frame_00132.jpg,00:02:12
frame_00133.jpg,00:02:13
frame_00134.jpg,00:02:14
frame_00135.jpg,00:02:15
frame_00136.jpg,00:02:16
frame_00137.jpg,00:02:17
frame_00138.jpg,00:02:18
frame_00139.jpg,00:02:19
frame_00140.jpg,00:02:20
frame_00141.jpg,00:02:21
frame_00142.jpg,00:02:22
frame_00143.jpg,00:02:23
frame_00144.jpg,00:02:24
frame_00145.jpg,00:02:25
frame_00146.jpg,00:02:26
frame_00147.jpg,00:02:27
frame_00148.jpg,00:02:28
frame_00149.jpg,00:02:29
frame_00150.jpg,00:02:30
frame_00151.jpg,00:02:31
frame_00152.jpg,00:02:32
frame_00153.jpg,00:02:33
frame_00154.jpg,00:02:34
frame_00155.jpg,00:02:35
frame_00156.jpg,00:02:36
frame_00157.jpg,00:02:37
frame_00158.jpg,00:02:38
frame_00159.jpg,00:02:39
frame_00160.jpg,00:02:40
frame_00161.jpg,00:02:41
frame_00162.jpg,00:02:42
frame_00163.jpg,00:02:43
frame_00164.jpg,00:02:44
frame_00165.jpg,00:02:45
frame_00166.jpg,00:02:46
frame_00167.jpg,00:02:47
frame_00168.jpg,00:02:48
frame_00169.jpg,00:02:49
frame_00170.jpg,00:02:50
frame_00171.jpg,00:02:51
frame_00172.jpg,00:02:52
frame_00173.jpg,00:02:53
frame_00174.jpg,00:02:54
frame_00175.jpg,00:02:55
frame_00176.jpg,00:02:56
frame_00177.jpg,00:02:57
frame_00178.jpg,00:02:58
frame_00179.jpg,00:02:59
frame_00180.jpg,00:03:00
frame_00181.jpg,00:03:01
frame_00182.jpg,00:03:02
frame_00183.jpg,00:03:03
frame_00184.jpg,00:03:04
frame_00185.jpg,00:03:05
frame_00186.jpg,00:03:06
frame_00187.jpg,00:03:07
frame_00188.jpg,00:03:08
frame_00189.jpg,00:03:09
frame_00190.jpg,00:03:10
frame_00191.jpg,00:03:11
frame_00192.jpg,00:03:12
frame_00193.jpg,00:03:13
frame_00194.jpg,00:03:14
frame_00195.jpg,00:03:15
frame_00196.jpg,00:03:16
frame_00197.jpg,00:03:17
frame_00198.jpg,00:03:18
frame_00199.jpg,00:03:19
frame_00200.jpg,00:03:20
frame_00201.jpg,00:03:21
frame_00202.jpg,00:03:22
frame_00203.jpg,00:03:23
frame_00204.jpg,00:03:24
frame_00205.jpg,00:03:25
frame_00206.jpg,00:03:26
frame_00207.jpg,00:03:27
frame_00208.jpg,00:03:28
frame_00209.jpg,00:03:29
frame_00210.jpg,00:03:30
frame_00211.jpg,00:03:31
frame_00212.jpg,00:03:32
frame_00213.jpg,00:03:33
frame_00214.jpg,00:03:34
frame_00215.jpg,00:03:35
frame_00216.jpg,00:03:36
frame_00217.jpg,00:03:37
frame_00218.jpg,00:03:38
frame_00219.jpg,00:03:39
frame_00220.jpg,00:03:40
frame_00221.jpg,00:03:41
frame_00222.jpg,00:03:42
frame_00223.jpg,00:03:43
frame_00224.jpg,00:03:44
frame_00225.jpg,00:03:45
frame_00226.jpg,00:03:46
frame_00227.jpg,00:03:47
frame_00228.jpg,00:03:48
frame_00229.jpg,00:03:49
frame_00230.jpg,00:03:50
frame_00231.jpg,00:03:51
frame_00232.jpg,00:03:52
frame_00233.jpg,00:03:53
frame_00234.jpg,00:03:54
frame_00235.jpg,00:03:55
frame_00236.jpg,00:03:56
frame_00237.jpg,00:03:57
frame_00238.jpg,00:03:58
frame_00239.jpg,00:03:59
frame_00240.jpg,00:04:00
frame_00241.jpg,00:04:01
frame_00242.jpg,00:04:02
frame_00243.jpg,00:04:03
frame_00244.jpg,00:04:04
frame_00245.jpg,00:04:05
frame_00246.jpg,00:04:06
frame_00247.jpg,00:04:07
frame_00248.jpg,00:04:08
frame_00249.jpg,00:04:09
frame_00250.jpg,00:04:10
frame_00251.jpg,00:04:11
frame_00252.jpg,00:04:12
frame_00253.jpg,00:04:13
frame_00254.jpg,00:04:14
frame_00255.jpg,00:04:15
frame_00256.jpg,00:04:16
frame_00257.jpg,00:04:17
frame_00258.jpg,00:04:18
frame_00259.jpg,00:04:19
frame_00260.jpg,00:04:20
frame_00261.jpg,00:04:21
frame_00262.jpg,00:04:22
frame_00263.jpg,00:04:23
frame_00264.jpg,00:04:24
frame_00265.jpg,00:04:25
frame_00266.jpg,00:04:26
frame_00267.jpg,00:04:27
frame_00268.jpg,00:04:28
frame_00269.jpg,00:04:29
frame_00270.jpg,00:04:30
frame_00271.jpg,00:04:31
frame_00272.jpg,00:04:32
frame_00273.jpg,00:04:33
frame_00274.jpg,00:04:34
frame_00275.jpg,00:04:35
frame_00276.jpg,00:04:36
frame_00277.jpg,00:04:37
frame_00278.jpg,00:04:38
frame_00279.jpg,00:04:39
frame_00280.jpg,00:04:40
frame_00281.jpg,00:04:41
frame_00282.jpg,00:04:42
frame_00283.jpg,00:04:43
frame_00284.jpg,00:04:44
frame_00285.jpg,00:04:45
frame_00286.jpg,00:04:46
frame_00287.jpg,00:04:47
frame_00288.jpg,00:04:48
frame_00289.jpg,00:04:49
frame_00290.jpg,00:04:50
frame_00291.jpg,00:04:51
frame_00292.jpg,00:04:52
frame_00293.jpg,00:04:53
frame_00294.jpg,00:04:54
frame_00295.jpg,00:04:55
frame_00296.jpg,00:04:56
frame_00297.jpg,00:04:57
frame_00298.jpg,00:04:58
frame_00299.jpg,00:04:59
frame_00300.jpg,00:05:00
frame_00301.jpg,00:05:01
frame_00302.jpg,00:05:02
frame_00303.jpg,00:05:03
frame_00304.jpg,00:05:04
frame_00305.jpg,00:05:05
frame_00306.jpg,00:05:06
frame_00307.jpg,00:05:07
frame_00308.jpg,00:05:08
frame_00309.jpg,00:05:09
frame_00310.jpg,00:05:10
frame_00311.jpg,00:05:11
frame_00312.jpg,00:05:12
frame_00313.jpg,00:05:13
frame_00314.jpg,00:05:14
frame_00315.jpg,00:05:15
frame_00316.jpg,00:05:16
frame_00317.jpg,00:05:17
frame_00318.jpg,00:05:18
frame_00319.jpg,00:05:19
frame_00320.jpg,00:05:20
frame_00321.jpg,00:05:21
frame_00322.jpg,00:05:22
frame_00323.jpg,00:05:23
frame_00324.jpg,00:05:24
frame_00325.jpg,00:05:25
frame_00326.jpg,00:05:26
frame_00327.jpg,00:05:27
frame_00328.jpg,00:05:28
frame_00329.jpg,00:05:29
frame_00330.jpg,00:05:30
frame_00331.jpg,00:05:31
frame_00332.jpg,00:05:32
frame_00333.jpg,00:05:33
frame_00334.jpg,00:05:34
frame_00335.jpg,00:05:35
frame_00336.jpg,00:05:36
frame_00337.jpg,00:05:37
frame_00338.jpg,00:05:38
frame_00339.jpg,00:05:39
frame_00340.jpg,00:05:40
frame_00341.jpg,00:05:41
frame_00342.jpg,00:05:42
frame_00343.jpg,00:05:43
frame_00344.jpg,00:05:44
frame_00345.jpg,00:05:45
frame_00346.jpg,00:05:46
frame_00347.jpg,00:05:47
frame_00348.jpg,00:05:48
frame_00349.jpg,00:05:49
frame_00350.jpg,00:05:50
frame_00351.jpg,00:05:51
frame_00352.jpg,00:05:52
frame_00353.jpg,00:05:53
frame_00354.jpg,00:05:54
frame_00355.jpg,00:05:55
frame_00356.jpg,00:05:56
frame_00357.jpg,00:05:57
frame_00358.jpg,00:05:58
frame_00359.jpg,00:05:59
frame_00360.jpg,00:06:00
frame_00361.jpg,00:06:01
frame_00362.jpg,00:06:02
frame_00363.jpg,00:06:03
frame_00364.jpg,00:06:04
frame_00365.jpg,00:06:05
frame_00366.jpg,00:06:06
frame_00367.jpg,00:06:07
frame_00368.jpg,00:06:08
frame_00369.jpg,00:06:09
frame_00370.jpg,00:06:10
frame_00371.jpg,00:06:11
frame_00372.jpg,00:06:12
frame_00373.jpg,00:06:13
frame_00374.jpg,00:06:14
frame_00375.jpg,00:06:15
frame_00376.jpg,00:06:16
frame_00377.jpg,00:06:17
frame_00378.jpg,00:06:18
frame_00379.jpg,00:06:19
frame_00380.jpg,00:06:20
frame_00381.jpg,00:06:21
frame_00382.jpg,00:06:22
frame_00383.jpg,00:06:23
frame_00384.jpg,00:06:24
frame_00385.jpg,00:06:25
frame_00386.jpg,00:06:26
frame_00387.jpg,00:06:27
frame_00388.jpg,00:06:28
frame_00389.jpg,00:06:29
frame_00390.jpg,00:06:30
frame_00391.jpg,00:06:31
frame_00392.jpg,00:06:32
frame_00393.jpg,00:06:33
frame_00394.jpg,00:06:34
frame_00395.jpg,00:06:35
frame_00396.jpg,00:06:36
frame_00397.jpg,00:06:37
frame_00398.jpg,00:06:38
frame_00399.jpg,00:06:39
frame_00400.jpg,00:06:40
frame_00401.jpg,00:06:41
frame_00402.jpg,00:06:42
frame_00403.jpg,00:06:43
frame_00404.jpg,00:06:44
frame_00405.jpg,00:06:45
frame_00406.jpg,00:06:46
frame_00407.jpg,00:06:47
frame_00408.jpg,00:06:48
frame_00409.jpg,00:06:49
frame_00410.jpg,00:06:50
frame_00411.jpg,00:06:51
frame_00412.jpg,00:06:52
frame_00413.jpg,00:06:53
frame_00414.jpg,00:06:54
frame_00415.jpg,00:06:55
frame_00416.jpg,00:06:56
frame_00417.jpg,00:06:57
frame_00418.jpg,00:06:58
frame_00419.jpg,00:06:59
frame_00420.jpg,00:07:00
frame_00421.jpg,00:07:01
frame_00422.jpg,00:07:02
frame_00423.jpg,00:07:03
frame_00424.jpg,00:07:04
frame_00425.jpg,00:07:05
frame_00426.jpg,00:07:06
frame_00427.jpg,00:07:07
frame_00428.jpg,00:07:08
frame_00429.jpg,00:07:09
frame_00430.jpg,00:07:10
frame_00431.jpg,00:07:11
frame_00432.jpg,00:07:12
frame_00433.jpg,00:07:13
frame_00434.jpg,00:07:14
frame_00435.jpg,00:07:15
frame_00436.jpg,00:07:16
frame_00437.jpg,00:07:17
frame_00438.jpg,00:07:18
frame_00439.jpg,00:07:19
frame_00440.jpg,00:07:20
frame_00441.jpg,00:07:21
frame_00442.jpg,00:07:22
frame_00443.jpg,00:07:23
frame_00444.jpg,00:07:24
frame_00445.jpg,00:07:25
frame_00446.jpg,00:07:26
frame_00447.jpg,00:07:27
frame_00448.jpg,00:07:28
frame_00449.jpg,00:07:29
frame_00450.jpg,00:07:30
frame_00451.jpg,00:07:31
frame_00452.jpg,00:07:32
frame_00453.jpg,00:07:33
frame_00454.jpg,00:07:34
frame_00455.jpg,00:07:35
frame_00456.jpg,00:07:36
frame_00457.jpg,00:07:37
frame_00458.jpg,00:07:38
frame_00459.jpg,00:07:39
frame_00460.jpg,00:07:40
frame_00461.jpg,00:07:41
frame_00462.jpg,00:07:42
frame_00463.jpg,00:07:43
frame_00464.jpg,00:07:44
frame_00465.jpg,00:07:45
frame_00466.jpg,00:07:46
frame_00467.jpg,00:07:47
frame_00468.jpg,00:07:48
frame_00469.jpg,00:07:49
frame_00470.jpg,00:07:50
frame_00471.jpg,00:07:51
frame_00472.jpg,00:07:52
frame_00473.jpg,00:07:53
frame_00474.jpg,00:07:54
frame_00475.jpg,00:07:55
frame_00476.jpg,00:07:56
frame_00477.jpg,00:07:57
frame_00478.jpg,00:07:58
frame_00479.jpg,00:07:59
frame_00480.jpg,00:08:00
frame_00481.jpg,00:08:01
frame_00482.jpg,00:08:02
frame_00483.jpg,00:08:03
frame_00484.jpg,00:08:04
frame_00485.jpg,00:08:05
frame_00486.jpg,00:08:06
frame_00487.jpg,00:08:07
frame_00488.jpg,00:08:08
frame_00489.jpg,00:08:09
frame_00490.jpg,00:08:10
frame_00491.jpg,00:08:11
frame_00492.jpg,00:08:12
frame_00493.jpg,00:08:13
frame_00494.jpg,00:08:14
frame_00495.jpg,00:08:15
frame_00496.jpg,00:08:16
frame_00497.jpg,00:08:17
frame_00498.jpg,00:08:18
frame_00499.jpg,00:08:19
frame_00500.jpg,00:08:20
frame_00501.jpg,00:08:21
frame_00502.jpg,00:08:22
frame_00503.jpg,00:08:23
frame_00504.jpg,00:08:24
frame_00505.jpg,00:08:25
frame_00506.jpg,00:08:26
frame_00507.jpg,00:08:27
frame_00508.jpg,00:08:28
frame_00509.jpg,00:08:29
frame_00510.jpg,00:08:30
frame_00511.jpg,00:08:31
frame_00512.jpg,00:08:32
frame_00513.jpg,00:08:33
frame_00514.jpg,00:08:34
frame_00515.jpg,00:08:35
frame_00516.jpg,00:08:36
frame_00517.jpg,00:08:37
frame_00518.jpg,00:08:38
frame_00519.jpg,00:08:39
frame_00520.jpg,00:08:40
frame_00521.jpg,00:08:41
frame_00522.jpg,00:08:42
frame_00523.jpg,00:08:43
frame_00524.jpg,00:08:44
frame_00525.jpg,00:08:45
frame_00526.jpg,00:08:46
frame_00527.jpg,00:08:47
frame_00528.jpg,00:08:48
frame_00529.jpg,00:08:49
frame_00530.jpg,00:08:50
frame_00531.jpg,00:08:51
frame_00532.jpg,00:08:52
frame_00533.jpg,00:08:53
frame_00534.jpg,00:08:54
frame_00535.jpg,00:08:55
frame_00536.jpg,00:08:56
frame_00537.jpg,00:08:57
frame_00538.jpg,00:08:58
frame_00539.jpg,00:08:59
frame_00540.jpg,00:09:00
frame_00541.jpg,00:09:01
frame_00542.jpg,00:09:02
frame_00543.jpg,00:09:03
frame_00544.jpg,00:09:04
frame_00545.jpg,00:09:05
frame_00546.jpg,00:09:06
frame_00547.jpg,00:09:07
frame_00548.jpg,00:09:08
frame_00549.jpg,00:09:09
frame_00550.jpg,00:09:10
frame_00551.jpg,00:09:11
frame_00552.jpg,00:09:12
frame_00553.jpg,00:09:13
frame_00554.jpg,00:09:14
frame_00555.jpg,00:09:15
frame_00556.jpg,00:09:16
frame_00557.jpg,00:09:17
frame_00558.jpg,00:09:18
frame_00559.jpg,00:09:19
frame_00560.jpg,00:09:20
frame_00561.jpg,00:09:21
frame_00562.jpg,00:09:22
frame_00563.jpg,00:09:23
frame_00564.jpg,00:09:24
frame_00565.jpg,00:09:25
frame_00566.jpg,00:09:26
frame_00567.jpg,00:09:27
frame_00568.jpg,00:09:28
frame_00569.jpg,00:09:29
frame_00570.jpg,00:09:30
frame_00571.jpg,00:09:31
frame_00572.jpg,00:09:32
frame_00573.jpg,00:09:33
frame_00574.jpg,00:09:34
frame_00575.jpg,00:09:35
frame_00576.jpg,00:09:36
frame_00577.jpg,00:09:37
frame_00578.jpg,00:09:38
frame_00579.jpg,00:09:39
frame_00580.jpg,00:09:40
frame_00581.jpg,00:09:41
frame_00582.jpg,00:09:42
frame_00583.jpg,00:09:43
frame_00584.jpg,00:09:44
frame_00585.jpg,00:09:45
frame_00586.jpg,00:09:46
frame_00587.jpg,00:09:47
frame_00588.jpg,00:09:48
frame_00589.jpg,00:09:49
frame_00590.jpg,00:09:50
frame_00591.jpg,00:09:51
frame_00592.jpg,00:09:52
frame_00593.jpg,00:09:53
frame_00594.jpg,00:09:54
frame_00595.jpg,00:09:55
frame_00596.jpg,00:09:56
frame_00597.jpg,00:09:57
frame_00598.jpg,00:09:58
frame_00599.jpg,00:09:59
frame_00600.jpg,00:10:00
frame_00601.jpg,00:10:01
frame_00602.jpg,00:10:02
frame_00603.jpg,00:10:03
frame_00604.jpg,00:10:04
frame_00605.jpg,00:10:05
frame_00606.jpg,00:10:06
frame_00607.jpg,00:10:07
frame_00608.jpg,00:10:08
frame_00609.jpg,00:10:09
frame_00610.jpg,00:10:10
frame_00611.jpg,00:10:11
frame_00612.jpg,00:10:12
frame_00613.jpg,00:10:13
frame_00614.jpg,00:10:14
frame_00615.jpg,00:10:15
frame_00616.jpg,00:10:16
frame_00617.jpg,00:10:17
frame_00618.jpg,00:10:18
frame_00619.jpg,00:10:19
frame_00620.jpg,00:10:20
frame_00621.jpg,00:10:21
frame_00622.jpg,00:10:22
frame_00623.jpg,00:10:23
frame_00624.jpg,00:10:24
frame_00625.jpg,00:10:25
frame_00626.jpg,00:10:26
frame_00627.jpg,00:10:27
frame_00628.jpg,00:10:28
frame_00629.jpg,00:10:29
frame_00630.jpg,00:10:30
frame_00631.jpg,00:10:31
frame_00632.jpg,00:10:32
frame_00633.jpg,00:10:33
frame_00634.jpg,00:10:34
frame_00635.jpg,00:10:35
frame_00636.jpg,00:10:36
frame_00637.jpg,00:10:37
frame_00638.jpg,00:10:38
frame_00639.jpg,00:10:39
frame_00640.jpg,00:10:40
frame_00641.jpg,00:10:41
frame_00642.jpg,00:10:42
frame_00643.jpg,00:10:43
frame_00644.jpg,00:10:44
frame_00645.jpg,00:10:45
frame_00646.jpg,00:10:46
frame_00647.jpg,00:10:47
frame_00648.jpg,00:10:48
frame_00649.jpg,00:10:49
frame_00650.jpg,00:10:50
frame_00651.jpg,00:10:51
frame_00652.jpg,00:10:52
frame_00653.jpg,00:10:53
frame_00654.jpg,00:10:54
frame_00655.jpg,00:10:55
frame_00656.jpg,00:10:56
frame_00657.jpg,00:10:57
frame_00658.jpg,00:10:58
frame_00659.jpg,00:10:59
frame_00660.jpg,00:11:00
frame_00661.jpg,00:11:01
frame_00662.jpg,00:11:02
frame_00663.jpg,00:11:03
frame_00664.jpg,00:11:04
frame_00665.jpg,00:11:05
frame_00666.jpg,00:11:06
frame_00667.jpg,00:11:07
frame_00668.jpg,00:11:08
frame_00669.jpg,00:11:09
frame_00670.jpg,00:11:10
frame_00671.jpg,00:11:11
frame_00672.jpg,00:11:12
frame_00673.jpg,00:11:13
frame_00674.jpg,00:11:14
frame_00675.jpg,00:11:15
frame_00676.jpg,00:11:16
frame_00677.jpg,00:11:17
frame_00678.jpg,00:11:18
frame_00679.jpg,00:11:19
frame_00680.jpg,00:11:20
frame_00681.jpg,00:11:21
frame_00682.jpg,00:11:22
frame_00683.jpg,00:11:23
frame_00684.jpg,00:11:24
frame_00685.jpg,00:11:25
frame_00686.jpg,00:11:26
frame_00687.jpg,00:11:27
frame_00688.jpg,00:11:28
frame_00689.jpg,00:11:29
frame_00690.jpg,00:11:30
frame_00691.jpg,00:11:31
frame_00692.jpg,00:11:32
frame_00693.jpg,00:11:33
frame_00694.jpg,00:11:34
frame_00695.jpg,00:11:35
frame_00696.jpg,00:11:36
frame_00697.jpg,00:11:37
frame_00698.jpg,00:11:38
frame_00699.jpg,00:11:39
frame_00700.jpg,00:11:40
frame_00701.jpg,00:11:41
frame_00702.jpg,00:11:42
frame_00703.jpg,00:11:43
frame_00704.jpg,00:11:44
frame_00705.jpg,00:11:45
frame_00706.jpg,00:11:46
frame_00707.jpg,00:11:47
frame_00708.jpg,00:11:48
frame_00709.jpg,00:11:49
frame_00710.jpg,00:11:50
frame_00711.jpg,00:11:51
frame_00712.jpg,00:11:52
frame_00713.jpg,00:11:53
frame_00714.jpg,00:11:54
frame_00715.jpg,00:11:55
frame_00716.jpg,00:11:56
frame_00717.jpg,00:11:57
frame_00718.jpg,00:11:58
frame_00719.jpg,00:11:59
frame_00720.jpg,00:12:00
frame_00721.jpg,00:12:01
frame_00722.jpg,00:12:02
frame_00723.jpg,00:12:03
frame_00724.jpg,00:12:04
frame_00725.jpg,00:12:05
frame_00726.jpg,00:12:06
frame_00727.jpg,00:12:07
frame_00728.jpg,00:12:08
frame_00729.jpg,00:12:09
frame_00730.jpg,00:12:10
frame_00731.jpg,00:12:11
frame_00732.jpg,00:12:12
frame_00733.jpg,00:12:13
frame_00734.jpg,00:12:14
frame_00735.jpg,00:12:15
frame_00736.jpg,00:12:16
frame_00737.jpg,00:12:17
frame_00738.jpg,00:12:18
frame_00739.jpg,00:12:19
frame_00740.jpg,00:12:20
frame_00741.jpg,00:12:21
frame_00742.jpg,00:12:22
frame_00743.jpg,00:12:23
frame_00744.jpg,00:12:24
frame_00745.jpg,00:12:25
frame_00746.jpg,00:12:26
frame_00747.jpg,00:12:27
frame_00748.jpg,00:12:28
frame_00749.jpg,00:12:29
frame_00750.jpg,00:12:30
frame_00751.jpg,00:12:31
frame_00752.jpg,00:12:32
frame_00753.jpg,00:12:33
frame_00754.jpg,00:12:34
frame_00755.jpg,00:12:35
frame_00756.jpg,00:12:36
frame_00757.jpg,00:12:37
frame_00758.jpg,00:12:38
frame_00759.jpg,00:12:39
frame_00760.jpg,00:12:40
frame_00761.jpg,00:12:41
frame_00762.jpg,00:12:42
frame_00763.jpg,00:12:43
frame_00764.jpg,00:12:44
frame_00765.jpg,00:12:45
frame_00766.jpg,00:12:46
frame_00767.jpg,00:12:47
frame_00768.jpg,00:12:48
frame_00769.jpg,00:12:49
frame_00770.jpg,00:12:50
frame_00771.jpg,00:12:51
frame_00772.jpg,00:12:52
frame_00773.jpg,00:12:53
frame_00774.jpg,00:12:54
frame_00775.jpg,00:12:55
frame_00776.jpg,00:12:56
frame_00777.jpg,00:12:57
frame_00778.jpg,00:12:58
frame_00779.jpg,00:12:59
frame_00780.jpg,00:13:00
frame_00781.jpg,00:13:01
frame_00782.jpg,00:13:02
frame_00783.jpg,00:13:03
frame_00784.jpg,00:13:04
frame_00785.jpg,00:13:05
frame_00786.jpg,00:13:06
frame_00787.jpg,00:13:07
frame_00788.jpg,00:13:08
frame_00789.jpg,00:13:09
frame_00790.jpg,00:13:10
frame_00791.jpg,00:13:11
frame_00792.jpg,00:13:12
frame_00793.jpg,00:13:13
frame_00794.jpg,00:13:14
frame_00795.jpg,00:13:15
frame_00796.jpg,00:13:16
frame_00797.jpg,00:13:17
frame_00798.jpg,00:13:18
frame_00799.jpg,00:13:19
frame_00800.jpg,00:13:20
frame_00801.jpg,00:13:21
frame_00802.jpg,00:13:22
frame_00803.jpg,00:13:23
frame_00804.jpg,00:13:24
frame_00805.jpg,00:13:25
frame_00806.jpg,00:13:26
frame_00807.jpg,00:13:27
frame_00808.jpg,00:13:28
frame_00809.jpg,00:13:29
frame_00810.jpg,00:13:30
frame_00811.jpg,00:13:31
frame_00812.jpg,00:13:32
frame_00813.jpg,00:13:33
frame_00814.jpg,00:13:34
frame_00815.jpg,00:13:35
frame_00816.jpg,00:13:36
frame_00817.jpg,00:13:37
frame_00818.jpg,00:13:38
frame_00819.jpg,00:13:39
frame_00820.jpg,00:13:40
frame_00821.jpg,00:13:41
frame_00822.jpg,00:13:42
frame_00823.jpg,00:13:43
frame_00824.jpg,00:13:44
frame_00825.jpg,00:13:45
frame_00826.jpg,00:13:46
frame_00827.jpg,00:13:47
frame_00828.jpg,00:13:48
frame_00829.jpg,00:13:49
frame_00830.jpg,00:13:50
frame_00831.jpg,00:13:51
frame_00832.jpg,00:13:52
frame_00833.jpg,00:13:53
frame_00834.jpg,00:13:54
frame_00835.jpg,00:13:55
frame_00836.jpg,00:13:56
frame_00837.jpg,00:13:57
frame_00838.jpg,00:13:58
frame_00839.jpg,00:13:59
frame_00840.jpg,00:14:00
frame_00841.jpg,00:14:01
frame_00842.jpg,00:14:02
frame_00843.jpg,00:14:03
frame_00844.jpg,00:14:04
frame_00845.jpg,00:14:05
frame_00846.jpg,00:14:06
frame_00847.jpg,00:14:07
frame_00848.jpg,00:14:08
frame_00849.jpg,00:14:09
frame_00850.jpg,00:14:10
frame_00851.jpg,00:14:11
frame_00852.jpg,00:14:12
frame_00853.jpg,00:14:13
frame_00854.jpg,00:14:14
frame_00855.jpg,00:14:15
frame_00856.jpg,00:14:16
frame_00857.jpg,00:14:17
frame_00858.jpg,00:14:18
frame_00859.jpg,00:14:19
frame_00860.jpg,00:14:20
frame_00861.jpg,00:14:21
frame_00862.jpg,00:14:22
frame_00863.jpg,00:14:23
frame_00864.jpg,00:14:24
frame_00865.jpg,00:14:25
frame_00866.jpg,00:14:26
frame_00867.jpg,00:14:27
frame_00868.jpg,00:14:28
frame_00869.jpg,00:14:29
frame_00870.jpg,00:14:30
frame_00871.jpg,00:14:31
frame_00872.jpg,00:14:32
frame_00873.jpg,00:14:33
